year,condition,cylinders,fuel,miles,status,transmission,drive,type,color,manufacturer,price_cad
2015.0,good,4 ,gas,102813.0,clean,automatic,fwd,van,white,nissan,18494.640000000003
2019.0,excellent,4 ,gas,31456.0,clean,automatic,4wd,SUV,unknown,volvo,63888.72
2017.0,good,8 ,gas,41335.0,clean,other,4wd,pickup,other,nissan,36706.4
1999.0,good,4 ,gas,134811.0,clean,manual,rwd,pickup,other,ford,7072.000000000001
1996.0,fair,6 ,gas,218000.0,clean,automatic,fwd,sedan,other,OLDSMOBOLE,1088.0
2020.0,good,8 ,gas,28338.0,clean,other,4wd,pickup,other,chevrolet,48946.4
2009.0,unknown,4 ,gas,76006.0,clean,automatic,4wd,SUV,white,dodge,9996.0
2005.0,good,4 ,gas,122000.0,clean,manual,fwd,convertible,other,saab,3944.0000000000005
2020.0,unknown,4 ,gas,26572.0,clean,automatic,fwd,SUV,unknown,chevrolet,39916.0
2018.0,good,4 ,other,18176.0,clean,other,fwd,sedan,unknown,audi,38066.4
2015.0,unknown,4 ,gas,83000.0,clean,automatic,4wd,sedan,other,audi,21753.2
2013.0,unknown,6 ,gas,108100.0,clean,automatic,fwd,SUV,white,ford,12756.800000000001
2016.0,good,4 ,gas,56719.0,clean,automatic,fwd,sedan,white,kia,18360.0
2019.0,excellent,6 ,gas,39786.0,clean,automatic,fwd,SUV,white,honda,39256.4
2016.0,unknown,6 ,gas,52115.0,clean,automatic,4wd,SUV,white,porsche,45705.520000000004
2016.0,unknown,6 ,gas,77801.0,clean,automatic,4wd,truck,silver,ford,42157.280000000006
2012.0,unknown,8 ,gas,26845.0,clean,automatic,4wd,SUV,white,chevrolet,43517.280000000006
2013.0,excellent,4 ,gas,133813.0,clean,automatic,fwd,sedan,silver,hyundai,9792.0
2013.0,good,8 ,gas,70559.0,clean,other,4wd,pickup,black,gmc,33986.4
2016.0,excellent,6 ,gas,98090.0,clean,automatic,4wd,truck,other,ford,52353.200000000004
2019.0,unknown,6 ,gas,12592.0,clean,automatic,4wd,truck,unknown,honda,57117.280000000006
2016.0,excellent,8 ,diesel,125000.0,clean,automatic,4wd,truck,white,ford,63240.00000000001
2007.0,excellent,6 ,gas,150572.0,clean,automatic,fwd,SUV,black,hyundai,7820.000000000001
2010.0,unknown,8 ,diesel,139797.0,clean,automatic,4wd,truck,white,gmc,44873.200000000004
2017.0,excellent,4 ,gas,45996.0,clean,automatic,4wd,SUV,other,chevrolet,23052.0
2014.0,excellent,4 ,gas,219581.0,clean,automatic,fwd,van,white,ford,12920.000000000002
2003.0,fair,8 ,diesel,250000.0,clean,automatic,rwd,truck,white,ford,6800.000000000001
2012.0,good,6 ,gas,43182.0,clean,other,4wd,pickup,white,toyota,40786.4
2017.0,unknown,4 ,gas,82653.0,clean,automatic,fwd,sedan,other,chevrolet,278.8
2015.0,unknown,6 ,gas,105594.0,clean,automatic,4wd,pickup,black,ford,39846.64
2007.0,unknown,6 ,gas,97215.0,clean,automatic,rwd,sedan,other,cadillac,8153.200000000001
2012.0,good,4 ,gas,96640.0,clean,automatic,fwd,sedan,silver,hyundai,9506.400000000001
2007.0,excellent,8 ,gas,214053.0,clean,automatic,4wd,SUV,white,cadillac,13593.2
2011.0,good,6 ,gas,219649.0,clean,automatic,fwd,van,silver,honda,10710.0
2016.0,excellent,4 ,gas,77256.0,clean,automatic,fwd,sedan,black,nissan,16184.000000000002
2013.0,good,4 ,gas,59777.0,clean,automatic,fwd,sedan,silver,ford,10873.2
2019.0,good,8 ,gas,7590.0,clean,automatic,4wd,pickup,silver,chevrolet,59826.4
2016.0,good,6 ,gas,34425.0,clean,other,4wd,pickup,other,gmc,47586.4
2015.0,unknown,8 ,diesel,121033.0,clean,automatic,4wd,truck,unknown,ford,70718.64
2010.0,excellent,8 ,gas,140321.0,clean,automatic,4wd,pickup,other,toyota,14824.000000000002
2013.0,good,8 ,gas,109145.0,clean,automatic,rwd,van,white,ford,20243.600000000002
2010.0,excellent,4 ,gas,116000.0,clean,manual,fwd,sedan,other,chevrolet,6800.000000000001
2006.0,good,6 ,gas,167571.0,clean,automatic,4wd,truck,black,ford,14932.800000000001
2014.0,like new,8 ,gas,132579.0,clean,automatic,4wd,truck,white,ford,25833.2
2008.0,good,4 ,gas,182437.0,clean,automatic,fwd,sedan,white,chevrolet,6118.64
2011.0,unknown,4 ,gas,91776.0,clean,automatic,4wd,SUV,white,nissan,12169.28
2018.0,unknown,4 ,gas,62680.0,clean,automatic,4wd,truck,silver,ford,61198.64000000001
2016.0,good,4 ,gas,73903.0,clean,automatic,rwd,sedan,other,dodge,32633.2
2018.0,unknown,4 ,gas,52190.0,clean,automatic,fwd,SUV,white,hyundai,31894.72
2013.0,unknown,4 ,gas,58506.0,clean,automatic,rwd,sedan,black,cadillac,20230.0
2010.0,excellent,4 ,gas,131000.0,clean,automatic,fwd,sedan,white,ford,3400.0000000000005
2016.0,excellent,4 ,gas,53433.0,clean,automatic,fwd,sedan,black,chevrolet,12172.0
2013.0,unknown,4 ,gas,133692.0,clean,automatic,4wd,SUV,silver,dodge,21758.640000000003
2016.0,unknown,6 ,other,100638.0,clean,automatic,fwd,van,other,dodge,13325.28
2006.0,unknown,8 ,gas,109000.0,clean,automatic,4wd,truck,other,chevrolet,29918.640000000003
2013.0,unknown,8 ,gas,120061.0,clean,automatic,4wd,truck,other,ford,29892.800000000003
2016.0,excellent,4 ,gas,94584.0,clean,automatic,4wd,SUV,unknown,ford,31398.320000000003
2017.0,like new,4 ,gas,44165.0,clean,automatic,fwd,sedan,other,ford,18353.2
2009.0,excellent,6 ,gas,120000.0,clean,automatic,4wd,SUV,other,ford,11281.2
2003.0,unknown,4 ,gas,123284.0,clean,automatic,fwd,sedan,other,honda,8153.200000000001
2018.0,unknown,4 ,gas,42050.0,clean,automatic,fwd,SUV,other,honda,31054.24
2009.0,good,4 ,gas,124201.0,clean,automatic,fwd,hatchback,black,honda,11679.68
2010.0,unknown,4 ,gas,145684.0,clean,automatic,fwd,sedan,unknown,honda,10873.2
2018.0,good,4 ,gas,20983.0,clean,other,fwd,SUV,black,hyundai,28002.4
2008.0,unknown,6 ,gas,167885.0,clean,automatic,4wd,SUV,black,gmc,8772.0
2005.0,excellent,8 ,gas,230000.0,clean,automatic,rwd,SUV,other,toyota,9384.0
2015.0,good,4 ,gas,23872.0,clean,other,fwd,hatchback,black,nissan,19842.4
2020.0,good,4 ,gas,20605.0,clean,other,rwd,sedan,silver,bmw,78866.40000000001
2013.0,unknown,6 ,gas,113400.0,clean,automatic,fwd,van,black,honda,1360.0
2010.0,unknown,4 ,hybrid,117404.0,clean,automatic,fwd,sedan,unknown,ford,9506.400000000001
2007.0,unknown,8 ,diesel,86000.0,clean,automatic,4wd,pickup,silver,chevrolet,62424.00000000001
2020.0,good,6 ,gas,31553.0,clean,other,fwd,sedan,silver,nissan,31266.4
2019.0,excellent,4 ,gas,33000.0,rebuilt,automatic,fwd,sedan,other,honda,25704.000000000004
2016.0,good,4 ,gas,45387.0,clean,other,fwd,sedan,white,chevrolet,21202.4
2002.0,excellent,6 ,gas,119000.0,clean,automatic,rwd,van,white,chevrolet,10812.0
2016.0,good,6 ,gas,34425.0,clean,other,4wd,pickup,other,gmc,47586.4
2014.0,good,4 ,gas,105000.0,clean,automatic,fwd,sedan,other,ford,8158.64
2013.0,good,4 ,gas,86000.0,clean,automatic,fwd,sedan,other,ford,6936.000000000001
2015.0,excellent,6 ,gas,150422.0,clean,automatic,fwd,mini-van,white,dodge,12913.2
2017.0,unknown,4 ,diesel,56701.0,clean,automatic,4wd,truck,white,ford,101998.64000000001
2008.0,excellent,6 ,gas,175000.0,clean,automatic,4wd,SUV,other,volvo,6528.000000000001
2006.0,unknown,8 ,gas,227912.0,clean,automatic,rwd,pickup,other,toyota,13593.2
2012.0,excellent,8 ,diesel,197585.0,clean,automatic,rwd,truck,white,ford,72063.68000000001
2015.0,unknown,8 ,gas,92582.0,clean,automatic,rwd,SUV,black,chevrolet,43476.48
2001.0,excellent,4 ,gas,73250.0,clean,manual,rwd,convertible,silver,mazda,10744.0
2002.0,good,6 ,gas,143184.0,clean,automatic,4wd,truck,black,ford,14803.6
2015.0,excellent,6 ,gas,70216.0,clean,automatic,4wd,truck,unknown,ford,59789.68000000001
2015.0,unknown,4 ,gas,93738.0,clean,automatic,4wd,SUV,unknown,bmw,24463.68
2018.0,unknown,6 ,gas,19355.0,clean,automatic,4wd,SUV,other,nissan,38078.64
2005.0,good,6 ,gas,170100.0,clean,manual,rwd,truck,other,ford,4760.0
2009.0,excellent,4 ,gas,135383.0,clean,automatic,fwd,sedan,unknown,toyota,8092.000000000001
2017.0,unknown,4 ,gas,53750.0,clean,automatic,4wd,truck,silver,ford,51678.64000000001
2018.0,unknown,4 ,diesel,69080.0,clean,automatic,4wd,truck,other,chevrolet,52020.00000000001
2019.0,like new,6 ,gas,41610.0,clean,automatic,4wd,truck,white,nissan,38760.0
2014.0,excellent,4 ,gas,76000.0,rebuilt,automatic,4wd,SUV,silver,honda,23052.0
2014.0,unknown,4 ,gas,78768.0,clean,automatic,fwd,sedan,white,ford,14892.000000000002
2014.0,unknown,8 ,gas,33421.0,clean,automatic,rwd,van,unknown,Mobility,28424.000000000004
2001.0,excellent,12 ,gas,134000.0,clean,automatic,rwd,sedan,silver,bmw,10200.0
2003.0,good,8 ,gas,293438.0,clean,automatic,rwd,SUV,unknown,chevrolet,8568.0
2016.0,unknown,4 ,gas,65476.0,clean,automatic,rwd,pickup,other,ford,406.64000000000004
2013.0,unknown,6 ,gas,98486.0,clean,automatic,fwd,SUV,other,cadillac,17542.640000000003
2017.0,unknown,4 ,gas,36038.0,clean,automatic,fwd,sedan,white,toyota,22916.0
2013.0,excellent,4 ,gas,90436.0,clean,automatic,4wd,SUV,black,bmw,17612.0
2011.0,excellent,6 ,gas,525820.0,clean,automatic,fwd,SUV,other,ford,9384.0
2014.0,good,4 ,gas,95788.0,clean,automatic,fwd,sedan,other,ford,9513.2
2011.0,good,4 ,gas,140000.0,clean,automatic,fwd,sedan,other,hyundai,9520.0
2005.0,like new,6 ,gas,110454.0,rebuilt,automatic,fwd,sedan,unknown,hyundai,4078.6400000000003
2016.0,new,8 ,gas,47000.0,clean,automatic,4wd,SUV,other,bmw,53718.64000000001
2018.0,unknown,6 ,gas,82689.0,clean,automatic,4wd,truck,unknown,ford,768.4000000000001
2007.0,unknown,4 ,gas,216540.0,clean,automatic,fwd,sedan,other,nissan,3400.0000000000005
2015.0,good,4 ,hybrid,41899.0,clean,other,fwd,hatchback,black,chevrolet,18482.4
2018.0,unknown,4 ,gas,16020.0,clean,automatic,fwd,sedan,other,honda,26656.000000000004
2013.0,excellent,4 ,gas,103255.0,clean,automatic,fwd,sedan,other,honda,12104.0
2019.0,unknown,6 ,other,26069.0,clean,automatic,fwd,van,other,dodge,35353.200000000004
2016.0,like new,6 ,gas,77052.0,clean,automatic,4wd,SUV,white,toyota,54393.200000000004
2016.0,unknown,4 ,gas,81356.0,clean,automatic,fwd,sedan,silver,ford,16313.2
2007.0,excellent,6 ,gas,125000.0,clean,automatic,fwd,sedan,silver,chevrolet,5982.64
2016.0,unknown,4 ,other,68215.0,clean,automatic,4wd,pickup,unknown,chevrolet,61193.200000000004
2013.0,unknown,8 ,gas,162415.0,clean,automatic,rwd,pickup,white,ford,21692.0
2007.0,good,6 ,gas,117000.0,clean,other,4wd,SUV,black,dodge,10132.0
2005.0,excellent,6 ,gas,144000.0,clean,automatic,fwd,sedan,black,nissan,6793.200000000001
2003.0,excellent,6 ,gas,247000.0,clean,automatic,4wd,pickup,other,toyota,16320.000000000002
2006.0,good,8 ,gas,322000.0,clean,automatic,rwd,van,white,chevrolet,3672.0000000000005
2013.0,excellent,4 ,gas,104122.0,clean,automatic,fwd,SUV,black,ford,14674.400000000001
1990.0,good,8 ,gas,122000.0,clean,automatic,rwd,van,other,ford,9520.0
2004.0,good,4 ,diesel,184000.0,salvage,automatic,4wd,SUV,other,ford,17000.0
2017.0,unknown,6 ,gas,59061.0,clean,automatic,fwd,SUV,other,dodge,14960.000000000002
2017.0,unknown,8 ,gas,90170.0,clean,automatic,4wd,pickup,silver,chevrolet,48917.840000000004
2021.0,unknown,4 ,gas,11.0,clean,automatic,4wd,truck,other,chevrolet,52516.4
2005.0,unknown,8 ,gas,95759.0,clean,automatic,4wd,SUV,other,dodge,10873.2
1948.0,excellent,6 ,gas,9999.0,clean,manual,rwd,truck,other,1948,22440.0
1994.0,good,8 ,gas,144848.0,clean,automatic,rwd,truck,other,chevrolet,18904.0
2015.0,excellent,8 ,gas,111500.0,clean,automatic,4wd,SUV,white,bmw,32633.2
2018.0,good,6 ,gas,24379.0,clean,other,4wd,pickup,other,ford,48946.4
2017.0,unknown,8 ,gas,40659.0,clean,automatic,4wd,truck,unknown,chevrolet,67997.28
2016.0,unknown,4 ,gas,46432.0,clean,automatic,fwd,sedan,silver,honda,28558.640000000003
2014.0,excellent,6 ,gas,84000.0,clean,automatic,4wd,SUV,white,gmc,28546.4
2009.0,unknown,4 ,gas,145675.0,clean,automatic,fwd,hatchback,silver,toyota,8838.640000000001
2012.0,unknown,4 ,gas,101092.0,clean,automatic,fwd,SUV,black,ford,25833.2
2016.0,good,6 ,gas,17302.0,clean,other,4wd,pickup,other,chevrolet,40786.4
2003.0,like new,5 ,gas,47900.0,clean,automatic,fwd,convertible,other,chysler,9384.0
2004.0,unknown,4 ,gas,170338.0,clean,automatic,fwd,pickup,unknown,ford,10873.2
2010.0,unknown,8 ,hybrid,164309.0,clean,automatic,4wd,SUV,other,gmc,20372.800000000003
2016.0,unknown,4 ,gas,82006.0,clean,automatic,4wd,SUV,white,ford,43518.64000000001
2014.0,excellent,4 ,gas,100576.0,clean,automatic,fwd,hatchback,unknown,ford,9452.0
2013.0,excellent,4 ,gas,117700.0,clean,automatic,4wd,pickup,white,chevrolet,26513.2
2018.0,excellent,4 ,gas,35492.0,clean,automatic,fwd,sedan,unknown,toyota,24516.72
2020.0,unknown,4 ,gas,7489.0,clean,automatic,fwd,sedan,unknown,toyota,32637.280000000002
2017.0,good,8 ,gas,26578.0,clean,automatic,rwd,sedan,black,dodge,50306.4
2020.0,new,6 ,gas,4900.0,clean,automatic,4wd,SUV,other,toyota,68000.0
2011.0,unknown,8 ,gas,150853.0,clean,automatic,4wd,truck,unknown,chevrolet,19037.280000000002
2011.0,excellent,8 ,diesel,127489.0,clean,automatic,rwd,pickup,white,ford,29913.2
2015.0,unknown,8 ,gas,118918.0,clean,automatic,4wd,SUV,other,chevrolet,46223.68
2014.0,excellent,4 ,gas,81000.0,clean,automatic,fwd,hatchback,other,2014,13.600000000000001
2019.0,unknown,4 ,diesel,26816.0,clean,automatic,4wd,truck,other,chevrolet,93838.64000000001
2020.0,unknown,4 ,gas,36498.0,clean,automatic,fwd,van,other,toyota,134.64000000000001
2013.0,good,4 ,other,43937.0,clean,other,4wd,pickup,white,toyota,37522.4
2019.0,good,4 ,gas,4780.0,clean,other,fwd,hatchback,unknown,chevrolet,25826.4
2014.0,unknown,4 ,gas,112920.0,clean,automatic,fwd,sedan,unknown,hyundai,10878.640000000001
2017.0,like new,4 ,gas,29000.0,clean,automatic,fwd,sedan,black,chevrolet,24480.0
2017.0,unknown,4 ,gas,91644.0,clean,automatic,4wd,pickup,black,chevrolet,46767.68
1940.0,good,8 ,gas,24212.0,clean,manual,rwd,sedan,other,ford,27200.000000000004
2018.0,unknown,4 ,gas,32350.0,clean,automatic,fwd,sedan,other,honda,29913.2
2018.0,unknown,4 ,gas,54683.0,clean,automatic,fwd,sedan,unknown,hyundai,134.64000000000001
2014.0,good,4 ,other,98015.0,clean,other,4wd,pickup,white,chevrolet,44322.4
2015.0,excellent,8 ,gas,167965.0,clean,automatic,4wd,truck,unknown,ford,32633.2
2019.0,good,8 ,other,9313.0,clean,other,4wd,pickup,white,ford,55202.4
2016.0,unknown,8 ,gas,140159.0,clean,automatic,4wd,pickup,other,chevrolet,20128.0
2013.0,unknown,4 ,gas,81671.0,clean,automatic,4wd,sedan,black,bmw,20397.280000000002
2016.0,good,6 ,gas,24661.0,clean,automatic,4wd,pickup,white,nissan,40786.4
2018.0,unknown,4 ,gas,18317.0,clean,automatic,4wd,SUV,black,mazda,29347.440000000002
2007.0,unknown,4 ,gas,186223.0,clean,automatic,fwd,sedan,other,honda,8143.68
2013.0,good,4 ,gas,133540.0,clean,automatic,fwd,sedan,white,ford,8833.2
2011.0,excellent,8 ,gas,147945.0,clean,automatic,4wd,SUV,unknown,gmc,25364.000000000004
2012.0,excellent,6 ,gas,125687.0,clean,automatic,4wd,SUV,black,cadillac,16313.2
2011.0,excellent,6 ,gas,95500.0,clean,automatic,4wd,SUV,white,audi,20400.0
2013.0,like new,4 ,gas,26300.0,clean,automatic,fwd,sedan,other,chevrolet,18360.0
2001.0,excellent,8 ,gas,135098.0,clean,automatic,rwd,sedan,other,jaguar,4998.0
2015.0,unknown,6 ,gas,95340.0,clean,automatic,fwd,van,other,honda,25833.2
2004.0,unknown,6 ,gas,155503.0,clean,automatic,4wd,pickup,white,toyota,35355.920000000006
2014.0,like new,8 ,gas,129000.0,clean,automatic,4wd,sedan,other,dodge,17000.0
2018.0,excellent,6 ,gas,62300.0,clean,automatic,4wd,truck,white,toyota,40528.0
2014.0,like new,4 ,hybrid,124000.0,clean,automatic,fwd,sedan,other,toyota,1360.0
2013.0,good,8 ,gas,68330.0,clean,automatic,4wd,truck,black,chevrolet,36584.0
2018.0,unknown,4 ,gas,11323.0,clean,other,fwd,sedan,other,chevrolet,24478.640000000003
2008.0,excellent,4 ,gas,98520.0,clean,automatic,fwd,sedan,other,honda,9792.0
2014.0,unknown,4 ,gas,62165.0,clean,automatic,fwd,sedan,other,honda,300.56
2018.0,unknown,4 ,gas,46620.0,clean,other,fwd,SUV,unknown,chevrolet,23793.2
2017.0,unknown,4 ,gas,36274.0,clean,automatic,fwd,sedan,white,honda,29905.04
2012.0,unknown,4 ,gas,138482.0,clean,automatic,fwd,hatchback,silver,ford,8835.92
2002.0,good,4 ,gas,178161.0,clean,automatic,fwd,sedan,white,toyota,4896.0
2005.0,good,8 ,gas,183200.0,clean,automatic,4wd,truck,other,dodge,5433.200000000001
2018.0,excellent,4 ,gas,18468.0,clean,automatic,fwd,hatchback,silver,honda,21743.68
2014.0,good,4 ,gas,82750.0,clean,automatic,fwd,SUV,other,chevrolet,11424.0
2002.0,unknown,4 ,gas,134000.0,clean,automatic,4wd,SUV,silver,OLDSMOBILE,6732.000000000001
2021.0,unknown,3 ,gas,151.0,clean,automatic,4wd,SUV,silver,ford,46158.4
2018.0,excellent,4 ,gas,24440.0,clean,automatic,fwd,sedan,silver,honda,35632.0
2019.0,unknown,4 ,gas,32362.0,clean,automatic,rwd,sedan,black,dodge,34678.64
2010.0,unknown,6 ,gas,127000.0,clean,automatic,fwd,mini-van,black,dodge,9513.2
2018.0,good,6 ,gas,37332.0,clean,other,4wd,pickup,silver,nissan,38066.4
2003.0,unknown,6 ,other,125887.0,clean,automatic,4wd,SUV,other,ford,8024.000000000001
2018.0,like new,8 ,gas,61852.0,clean,automatic,4wd,pickup,other,chevrolet,57113.200000000004
2017.0,good,4 ,other,41606.0,clean,other,fwd,sedan,unknown,toyota,23922.4
2013.0,excellent,8 ,gas,86573.0,clean,automatic,rwd,sedan,black,dodge,22984.0
2013.0,good,4 ,gas,114610.0,clean,automatic,fwd,hatchback,unknown,mazda,15034.800000000001
2005.0,excellent,8 ,gas,170000.0,rebuilt,automatic,rwd,pickup,other,gmc,10878.640000000001
1978.0,good,8 ,gas,41000.0,clean,automatic,4wd,pickup,silver,ford,10200.0
2009.0,good,6 ,gas,190524.0,clean,automatic,fwd,SUV,other,toyota,10744.0
2018.0,unknown,6 ,gas,91091.0,clean,automatic,fwd,SUV,other,toyota,37972.560000000005
2016.0,unknown,4 ,diesel,117427.0,clean,automatic,4wd,pickup,white,chevrolet,66614.16
2006.0,excellent,4 ,gas,106000.0,clean,automatic,fwd,sedan,silver,hyundai,4420.0
2014.0,excellent,4 ,gas,143832.0,clean,automatic,4wd,pickup,black,chevrolet,25704.000000000004
2006.0,excellent,6 ,gas,176000.0,clean,automatic,4wd,truck,other,toyota,20264.0
2011.0,excellent,4 ,gas,119516.0,clean,automatic,fwd,hatchback,other,nissan,8153.200000000001
2018.0,like new,8 ,gas,26000.0,clean,automatic,4wd,sedan,black,bmw,66640.0
2018.0,good,4 ,gas,22248.0,clean,other,fwd,sedan,black,toyota,22562.4
2014.0,unknown,4 ,gas,84364.0,clean,automatic,fwd,sedan,other,toyota,18755.760000000002
2017.0,excellent,4 ,gas,46128.0,clean,automatic,rwd,sedan,unknown,bmw,35207.68
1990.0,good,4 ,gas,128000.0,clean,manual,rwd,convertible,black,mazda,10880.0
2006.0,excellent,8 ,gas,165.0,clean,automatic,rwd,SUV,unknown,nissan,9248.0
2008.0,good,4 ,gas,189808.0,clean,automatic,4wd,SUV,black,toyota,8840.0
2019.0,unknown,4 ,gas,24110.0,clean,automatic,fwd,hatchback,unknown,chevrolet,19392.24
2007.0,excellent,6 ,gas,132315.0,clean,automatic,fwd,SUV,other,hyundai,6120.0
2011.0,good,4 ,gas,133055.0,clean,automatic,4wd,truck,other,ford,32633.2
2004.0,unknown,6 ,gas,70229.0,clean,manual,4wd,pickup,unknown,ford,17673.2
2017.0,unknown,6 ,gas,28564.0,clean,automatic,4wd,SUV,unknown,bmw,659.6
2015.0,unknown,4 ,gas,180510.0,clean,automatic,4wd,pickup,other,ford,23113.2
2006.0,good,8 ,gas,147538.0,clean,automatic,4wd,SUV,white,ford,10880.0
2018.0,unknown,4 ,diesel,45012.0,clean,automatic,4wd,pickup,silver,ford,84167.68000000001
2019.0,good,4 ,electric,7609.0,clean,other,rwd,sedan,unknown,tesla,53026.4
2011.0,unknown,8 ,other,167000.0,clean,automatic,4wd,pickup,other,ford,25704.000000000004
2015.0,excellent,4 ,gas,93465.0,clean,automatic,4wd,sedan,silver,audi,23118.640000000003
2018.0,good,4 ,hybrid,28456.0,clean,other,rwd,sedan,unknown,tesla,54386.4
2012.0,excellent,4 ,gas,172480.0,clean,automatic,fwd,sedan,white,nissan,6800.000000000001
2017.0,like new,6 ,gas,31220.0,clean,automatic,4wd,pickup,other,ford,53992.00000000001
2013.0,excellent,8 ,diesel,186000.0,clean,automatic,rwd,truck,white,ford,21753.2
2013.0,good,4 ,gas,123744.0,clean,automatic,4wd,truck,black,ford,35353.200000000004
1994.0,unknown,4 ,other,164574.0,clean,automatic,fwd,van,other,ford,5302.64
2020.0,unknown,4 ,gas,22383.0,clean,automatic,4wd,truck,other,chevrolet,51678.64000000001
2005.0,excellent,8 ,diesel,240000.0,clean,automatic,4wd,truck,black,ford,38760.0
2008.0,excellent,6 ,gas,111705.0,clean,automatic,4wd,SUV,silver,ford,10873.2
2016.0,unknown,6 ,gas,103176.0,clean,automatic,4wd,SUV,other,bmw,32625.04
2015.0,excellent,4 ,gas,92724.0,clean,automatic,4wd,SUV,silver,chevrolet,17673.2
2015.0,unknown,4 ,gas,53833.0,clean,automatic,fwd,SUV,black,ford,25432.000000000004
2011.0,good,8 ,gas,104000.0,clean,automatic,rwd,sedan,other,ford,8153.200000000001
2002.0,good,8 ,gas,242000.0,clean,automatic,4wd,pickup,other,ford,6120.0
2007.0,unknown,4 ,gas,130861.0,clean,manual,fwd,sedan,silver,chevrolet,2720.0
2015.0,excellent,6 ,gas,83067.0,clean,automatic,4wd,SUV,silver,ford,27186.4
2014.0,unknown,4 ,gas,30641.0,clean,automatic,fwd,hatchback,silver,ford,12854.720000000001
2015.0,good,8 ,gas,64607.0,rebuilt,automatic,4wd,truck,silver,chevrolet,38760.0
2015.0,excellent,4 ,gas,75000.0,clean,automatic,4wd,SUV,unknown,hyundai,20393.2
2008.0,excellent,6 ,gas,70671.0,clean,automatic,rwd,sedan,other,bmw,12223.68
2017.0,good,4 ,other,41606.0,clean,other,fwd,sedan,unknown,toyota,23922.4
2004.0,good,4 ,gas,79030.0,clean,automatic,fwd,hatchback,white,scion,7480.000000000001
2009.0,excellent,6 ,diesel,150339.0,clean,automatic,4wd,SUV,white,audi,16320.000000000002
2007.0,good,8 ,gas,133000.0,clean,automatic,rwd,van,white,ford,4078.6400000000003
2013.0,unknown,4 ,other,85134.0,clean,automatic,4wd,pickup,black,chevrolet,31278.640000000003
2010.0,excellent,6 ,gas,121982.0,clean,automatic,4wd,SUV,other,toyota,33998.64
2013.0,unknown,4 ,gas,108343.0,clean,automatic,fwd,sedan,unknown,ford,13185.2
2014.0,excellent,8 ,gas,85135.0,clean,automatic,4wd,truck,silver,chevrolet,38758.64
2016.0,excellent,4 ,gas,49000.0,clean,manual,fwd,hatchback,silver,mini,29784.000000000004
2014.0,excellent,4 ,gas,99661.0,clean,automatic,fwd,sedan,other,chevrolet,12233.2
